company,title,description,url,published_at,content,sentiment_polarity,sentiment_neg,sentiment_neu,sentiment_pos
Apple,Patricia Arquette Breaks Down Severance‘s Latest Bombshell,The eighth episode of Severance season two is now streaming on Apple TV+.,https://gizmodo.com/patricia-arquette-severance-twist-apple-tv-plus-2000573250,2025-03-07,"If you’ve seen the latest episode of Severance, you know it ends with another huge revelation—one that we won’t spoil here at the top in case you haven’t seen it yet. But it involves Harmony Cobel, played by Patricia Arquette, who is front and center of the eighth episode called “Sweet Vitriol.” In a new interview, the True Romance star discussed not just what the bombshell reveal means for the future of the show, but how all the new information in the episode impacts her character.

The episode follows Cobel to her hometown of Salt’s Neck, which has been decimated by Lumon. There, in her childhood home, she finds an old notebook that proves she invented severance, not Jame Eagan. A secret she’s been hiding for years and has been told to repress. It means Cobel is much more invested in all of this than we even realized, and that the betrayal she feels from Lumon runs deeper too. Speaking to Collider, Arquette gave a bit more context and teased what it means for Cobel moving ahead.

“She was working on that with a bunch of people who were trying to work on that, because it had been one of Kier’s concepts, but they weren’t able to make that breakthrough, whereas she was able to come up with this,” Arquette said. “She also never got that kind of acknowledgment. Her mom wasn’t really around, her aunt wasn’t going to give it to her. Nobody’s really going to ever give her the approval that she’s been seeking her whole life, and she continues to seek. Nobody’s giving her the love that she longs for in some kind of way, the approval that she wishes she could have, but it’s really all she knows, this giant, broken, and complicated organization. But she is proud of herself inside, and I think she also does have a lot of what she considers righteous anger about what she is contributing and how that is just constantly being belittled and how she’s not being treated with any kind of respect.”

Because the audience first meets Cobel as a leader at Lumon, we see her as an authority figure. But here, Arquette flips that a bit and shows the character’s vulnerability—the way she’d been manipulated throughout her life and how she is now, finally, taking control.

Her life became much clearer over the course of the episode with the reveal of the Lumon ether factory, Cobel’s accomplishments as a child, and more. All of which, she revealed, she was aware of during season one. “Early on, I was given that I’d grown up in this town that was very impacted by Kier and Lumon, and that I’d gone to the school, and that my mother was an ether addict,” Arquette said. “Then, I started at school and there was this ether factory in town that kind of loomed large, and it environmentally destroyed this town. I’d already had all of that from the first season, but it was nice to be able to see the school, see the world, see the beginning.”

“Nice” for her, maybe, but terrifying and heartbreaking for us.

Hopefully we’ll see what Cobel does with the proof of link to severance, and how this past will impact the future, over the next two episodes as season two wraps up. You can stream Severance on Apple TV+ and read more from Arquette over at Collider.",-0.022,0.074,0.848,0.078
Apple,Samsung Android XR Headset Could Cost as Much as the Apple Vision Pro,"Rumors suggest Samsung’s ‘Project Moohan’ has even better displays than the Vision Pro, but that hints at a pricey VR headset.",https://gizmodo.com/samsung-android-xr-headset-could-cost-as-much-as-the-apple-vision-pro-2000573128,2025-03-07,"Samsung’s upcoming Android XR project is turning heads, not just because it has a variety of Vision Pro-like features, but because it may have even better displays than Apple’s $3,500 headset. That’s not necessarily a good thing. It would mean Samsung’s ‘Project Moohan’ could cost well over $1,000 just to stick a computer on your face. If Apple’s headset has taught us anything, it’s that few people want to spend anything more than $500 on a VR device.

As first spotted by 9to5Google, Korean tech news site The Elec reported based on anonymous industry sources that Samsung’s upcoming XR (extended reality) project has large and dense displays. As read with machine translation, The Elec claims the displays on its upcoming Android XR headset are 1.3-inch OLEDOS (OLED on Silicon) panels with a pixel density of 3,800 PPI, or pixels per inch. Compare that to the $500 Meta Quest 3’s displays at 1,200 PPI, and it’s already impressive. More importantly, it’s even more dense than the Apple Vision Pro’s similar micro-OLED panels, which cap out at 3,400 PPI.

The report notes that these panels are for the Project Moohan (Moohan means “infinity” in Korean) that’s still sitting behind closed doors at Samsung. As noted by The Elec, these types of displays are expensive. The panels for Samsung’s headset and the Vision Pro are produced by Sony. That company had shown off 1.3-inch, 4K OLED panels in 2023 costing more than $1,000. Even if Sony and Samsung mass manufacture these kinds of displays, Project Moohan would be shaping up to be a very expensive product.

Apple’s $3,500 “spatial computer” is one of the most capable headsets available with the best, prettiest OLED displays. Despite that, Apple has struggled to carve a niche for its ultra-expensive headset. Vision Pro sales in 2024 were down just a few months after launch. Late last year, The Information reported, based on anonymous sources, that Apple has quit production of the device, knowing it had enough components to meet demand.

Apple has been updating its headset over time, most recently bringing Apple Intelligence features to the visionOS 2. It technically offers some of the largest displays possible for streaming games or blowing your MacBook screen up to enormous, ultrawide proportions. The problem is the price and what you’re expected to do on Vision Pro. The lack of controllers essentially makes it useless for VR gaming. While Apple has brought more passive, short-form content to the platform, it’s not enough to entice more people to drop $3,500 on a new device.

Android XR is shaping up to be very, very similar to the Apple Vision Pro. YouTuber Marques Brownlee offered us our best look inside the Samsung headset. It has full-color passthrough with external cameras for augmented reality capabilities. This lets you manipulate your apps in 3D space. The big new feature is Google’s Gemini. The AI has access to Samsung’s external cameras, allowing users to ask it questions about the environment. For instance, Brownlee asked Gemini about a photo of the Wadi Rum desert in Jordan. The headset opened up Google Maps to show him the area through satellite imagery.

Is that the kind of feature that will have people lining up around the block to spend more than $2,000 on a headset? Probably not. The Vision Pro is capable, though it’s also bulky and uncomfortable after using it for too long. Samsung’s headset seems lighter than Apple’s, but that’s not the big reason consumers didn’t adopt the Vision Pro like Apple hoped they would. It’s a factor of price compared to its capabilities. The Vision Pro can act like a beautiful, massive TV, but only for one user at a time. You can get an excellent OLED TV for far less and enjoy it with your family.

The elephant in the room is Meta with its $500 Meta Quest 3 and $300 Meta Quest 3s. Any other competing headset, like the HTC Vive Focus Vision, can’t match its capabilities even at the $1,000 price point. Meta has had a head start ever since it bought Oculus back in 2014, and now it has a loss-leading position on the VR market. Still, even Meta does not seem immune to the idea of a more-expensive VR headset. Bloomberg recently reported that Meta is planning on a sequel to the more-expensive Meta Quest Pro. That headset sold so poorly the company dropped it from its lineup two years after launch.

Nobody is talking about the “metaverse” anymore, but companies like Google, Meta, and Apple all still think workers want to spend hours of their day trapped in a VR headset. VR or AR gaming is fun, but it’s not for anybody who gets motion sick or feels vertigo. Until these devices get as light and comfortable as a pair of glasses, XR won’t be the follow up to the smartphone as so many companies seem to think they are.",0.9969,0.045,0.835,0.12
Apple,"Apple AirTag 4-Pack Drops to Below $70 on Amazon, That’s Under $18 Each",Why buy one? Apple AirTag 4-Pack is a way better deal.,https://gizmodo.com/apple-airtag-4-pack-drops-to-below-70-on-amazon-thats-under-18-each-2000570061,2025-03-05,"Looking to stop losing your stuff? Apple’s AirTags have become the gold standard for keeping tabs on everything from keys to luggage, thanks to their seamless integration with the massive Find My network. These tiny trackers pack impressive tech into a coin-sized package, making them practically invisible while keeping your valuables just a tap away on your iPhone.

Amazon’s serving up a killer deal on the AirTag 4-pack right now – just $70, down from the usual $99. That’s a hefty $29 discount (29% off), bringing the per-tracker cost down to about $18 each. For Apple gear, this kind of discount doesn’t come around often.

See AirTag (4-Pack) at Amazon

Affordable item tracking powered by Apple

Setup couldn’t be simpler – just hold an AirTag near your iPhone and it’s ready to go. The Find My app instantly shows you where your tagged items are, whether they’re in the next room or across the country. Lost your keys behind the couch? The Precision Finding feature (on newer iPhones) will literally point you to them, using ultra-wideband technology to guide you with arrow-precise directions.

What makes AirTags special is their access to Apple’s Find My network. Hundreds of millions of Apple devices act like a search party for your lost items, all working anonymously and securely in the background. If you leave something behind, you’ll know exactly where to find it. Lost Mode even sends you automatic notifications when your item is detected.

Privacy is baked in from the start. All tracking data is encrypted, and Apple’s built-in safeguards help prevent unwanted tracking. The system will even alert you if an unknown AirTag is traveling with you – a feature that’s set the standard for tracker safety. Your location data and history are never stored on the AirTag itself.

These things are built to last, too. The replaceable battery keeps going for over a year, and the IP67 rating means rain and dust won’t stop them from working. When the battery finally dies, just pop in a new one and you’re good to go. Plus, you can always ask Siri to help find your stuff – just ask and your AirTag will play a sound to help you locate it.

At $70 for four AirTags, this is basically impulse-buy territory for anyone deep in the Apple ecosystem. Whether you’re tired of hunting for your keys every morning or want peace of mind when traveling with checked bags, this deal makes it easy to tag everything important in your life. Just remember to grab some holders or key rings – they’re sold separately, but worth it for keeping your AirTags securely attached to your belongings.

See AirTag (4-Pack) at Amazon",0.9569,0.036,0.87,0.094
Apple,Here’s how to preorder Apple’s new MacBook Air and Mac Studio,"Shortly after introducing the new iPad and iPad Air, Apple has announced a slew of new Macs. The M4-powered MacBook Air starts at $999 in its 13-inch configuration, while the 15-inch variant starts at $1,199. You can also buy the new Mac Studio with an M4 Max…",https://www.theverge.com/good-deals/624782/apple-m4-macbook-air-mac-studio-preorder-how-to-buy-price-release-date,2025-03-05,"Shortly after introducing the new iPad and iPad Air, Apple has announced a slew of new Macs. The M4-powered MacBook Air starts at $999 in its 13-inch configuration, while the 15-inch variant starts at $1,199. You can also buy the new Mac Studio with an M4 Max chip starting at $1,999 or an M3 Ultra-powered model starting at $3,999.

The new 13- and 15-inch MacBook Airs run on Apple’s M4 chip, which Apple claims is twice as fast as the M1 chip found in the 2020 model. Both laptops also now support up to two external displays, even with the lid still open, and boast the same 12-megapixel Center Stage webcam found in the latest MacBook Pros. Design-wise, they’re identical to their M3-powered predecessor, but Apple’s now added a sky blue color option.

As for the new M4 Max Mac Studio, Apple says the desktop machine is “up to 3.5x faster” than the original M1 Max model from 2022. Compared to its outgoing predecessor, the M2 Max Studio from 2023, it offers a maximum 128GB of RAM, up from 96GB. The Mac Studio’s four rear USB-C ports have been upgraded from Thunderbolt 4 to Thunderbolt 5.

Apple claims the Mac Studio with an M3 Ultra chip is twice as fast as the M4 Max for GPU- and CPU-demanding workloads. Apple also says the system boasts “50 percent more performance cores” than its M2 Ultra predecessors. It, too, can be configured with up to 512GB of RAM and 16TB of storage, up from its outgoing predecessor’s maximum of 192GB of RAM and 8TB of storage. The front USB-C ports on the M3 Ultra Mac Studio also support Thunderbolt 5, unlike the ones on the M4 Max version, and it can support up to eight displays, as opposed to the cheaper Studio’s five.

Where to preorder the M4-powered MacBook Air

The new MacBook Air will be available in stores on March 12th in sky blue, black, silver, and a “starlight” cream shade. You can preorder the 13-inch base model with a 10-core CPU, eight-core GPU, 16GB of RAM, and 256GB of storage starting at $999 from Apple, Best Buy, and B&H Photo. You can also preorder the laptop with a 10-core CPU and GPU, 16GB of RAM, and 512GB of storage for $1,199. Meanwhile, the model with 24GB of RAM, 512GB of storage, and a 10-core CPU and GPU goes for $1,399.

Apple also lets you upgrade storage and RAM. Upgrading to 512GB of storage will cost you an extra $200, 1TB an extra $400, and 2TB an extra $800. You can also preorder the laptop with 24GB of RAM for $200 more, while 32GB of RAM costs $400 extra. If you opt for 512GB of storage or more, you have the option to purchase a 35W Dual USB‑C Port Compact Power Adapter or 70W USB‑C Power Adapter for $20 extra.

The 15-inch MacBook Air is identical to its 13-inch sibling, aside from size and the fact that it comes with a six-speaker system instead of four. You can preorder the base model with a 10-core CPU and GPU, 16GB of RAM, and 512GB of storage starting at $1,099 from Apple, Best Buy, and B&H Photo. If you fork out $1,399, you can preorder it with an expanded 512GB of storage, while paying $1,599 will get you 24GB of RAM in addition to 512GB of storage.

If you want additional storage and RAM, you can upgrade to 512GB of storage for $200 more, 1TB for an extra $400, and 2TB for an extra $800. In terms of memory, you can choose between an extra 24GB of RAM for $200 more or 32GB of RAM for $400 more. Apple will also throw in either a 35W Dual USB‑C Port Compact Power Adapter or a 70W USB‑C Power Adapter for free.

Where to preorder the Mac Studio with the M4 Max chip

The new Mac Studio is sold with either the M4 Max chip or the beefier M3 Ultra chip. You can preorder the base Mac Studio with an M4 Max chip, a 14-core CPU, a 32-core GPU, 36GB of RAM, a 16-core neural engine, and 512GB of storage from Apple, Best Buy, and B&H Photo starting at $1,999. For $2,499, you can preorder the M4 Max Studio with 48GB of RAM, 512GB of storage, a 16‑core CPU, a 40‑core GPU, and a 16‑core Neural Engine. You can upgrade to 64GB of RAM for $200 more or 128GB for an extra $1,000.

Apple also lets you upgrade storage on either configuration if you pay extra. You can upgrade to 1TB of storage for $200 more, while the 2TB model costs $600 extra. You can also buy the 4TB configuration for $1,200 more or the 8TB model for $2,400 extra.

Where to preorder the M3 Ultra-powered Mac Studio

Meanwhile, the base M3 Ultra-powered Mac Studio with a 28-core CPU, 60-core GPU, a 32-core Neural Engine, 96GB of RAM, and 1TB of storage starts at $3,999 at Apple, Best Buy, and B&H Photo. Upgrading to 256GB of RAM costs an extra $1,600.

Alternatively, you can preorder it with a 32-core CPU, 80-core GPU, 32-core Neural Engine, 96GB of RAM, and 1TB of storage for $5,499. Again, upgrading to 256GB of RAM costs an additional $1,600, but you also have the option of adding 512GB of RAM for $4,000 more.

No matter which M3 Ultra-powered Mac Studio configuration you buy, you can upgrade to 2TB of storage for $400 extra or 4TB for $1,000 more. Upgrading to 8TB of storage will cost you $2,200 extra, while 16TB will cost you an additional $4,600.",0.9935,0.003,0.947,0.049
Apple,AI-generated review summaries are coming to Apple’s app store,"Apple is bringing AI-generated review summaries to the app store with iOS 18.4. As spotted by Macworld, the latest developer beta for iOS and iPadOS adds brief summaries of user reviews to some App Store listings. The summaries are generated by large language…",https://www.theverge.com/news/624891/ai-generated-review-summaries-coming-to-apples-app-store,2025-03-05,"is a smart home reporter who’s been testing connected gadgets since 2013. Previously a contributor to Wirecutter, Wired, Dwell, and US News.

Apple is bringing AI-generated review summaries to the app store with iOS 18.4. As spotted by Macworld, the latest developer beta for iOS and iPadOS adds brief summaries of user reviews to some App Store listings.

The summaries are generated by large language models to “compile highlights and key information from users’ reviews into short paragraphs,” according to details on Apple’s developer site.

Based on Apple’s example, the summaries use natural language to highlight what users say about the app, starting with positive feedback and finishing with negative feedback. Apple says the summaries will be refreshed at least once a week as new reviews are added, and users will be able to tap and hold on a review to report any problems with the feature.

The summaries will initially be available in the US App Store for apps and games published in English, and only to those with enough reviews to generate a summary. They will be available in other countries and languages later this year.

Apple’s move follows Amazon’s addition of AI-generated review highlights to its e-commerce site in 2023. These short paragraphs “highlight the product features and customer sentiment frequently mentioned across written reviews” and appear above the full reviews.

In theory, review summaries should be helpful, saving you from reading through a bunch of reviews to get the “highlights.” But they also feel potentially ripe for gaming and will likely only encourage unscrupulous companies to flood review sections.

From my experience with Amazon’s summaries, I find that its focus on the positive aspects first can feel disingenuous. I review products for a living, and if something is bad, that will absolutely be the first thing I say.",0.8462,0.028,0.909,0.063
Apple,"Apple’s MacBook Air M4 Is Here, and It Finally Supports 3 Screens at Once","The M4 MacBook Air sports a very similar look to last year's model, but it now features the latest Apple silicon.",https://gizmodo.com/apples-macbook-air-m4-is-here-and-it-finally-supports-3-screens-at-once-2000570736,2025-03-05,"The ultra-thin MacBook is back for another 12 rounds in the ring with a growing slate of stellar lightweight laptops. Apple took the sheet off its new M4 MacBook Air models Wednesday. Though the big news is that MacBook Air now supports the full M4 chip with its 10-core GPU, we’re more excited about the $1,000 starting price and the lovely “sky blue” color that’s not just another gray MacBook.

The MacBook Air bears a striking semblance to last year’s M3 model, even with the new colorway. However, there are a few extra benefits to the new chip. The main new feature is the ability to use the MacBook Air with two external displays and keep using the MacBook’s own screen. It supports two displays up to 6K resolution and 60 Hz refresh rates over USB-C. The M3 MacBook Airs supported two external displays, though you were forced to keep the lid closed.

As for screen and ports, its what you’ve come to expect from a MacBook Air. It includes the usual MagSafe 3 charging port and two Thunderbolt 4 USB-C ports. While the MacBook Pro upgraded to Thunderbolt 5, you won’t be getting the same throughput on Apple’s thinner design. It features the same Liquid Retina IPS LCD panel with a claimed 500 nits of peak brightness.

The M4 MacBook Air starts with 16 GB of RAM (which has become standard since Apple started promoting its Apple Intelligence updates) and you can opt for a version with either an 8- or 10-core GPU. The 13-inch versions with the better GPU start at $1,200, but a base model with the less-capable M4 goes for $1,000, which was last year’s price for the M2 MacBook Air. The 15-inch MacBook Air M4 starts at $1,200.

Preorders are available starting Wednesday, and the laptop is expected to ship March 12.

It’s been more than 10 months since Apple debuted the M4 chip with the iPad Pro from 2024. Then, in November, the tech giant brought us the MacBook Pro with M4 along with the new M4 Pro and M4 Max chips. These have become my go-to Macs, even though the M4 Pro Mac mini remains an enticing proposition. Now, the MacBook Air completes the trifecta of user-end Mac products. There’s also an ultra-expensive Mac Studio, and the big news there is it comes with a M3 Ultra chip.

If the MacBook Air M4 is anything like the M3 MacBook Air, it will see MacBook Pro levels of performance in most benchmarks, though perhaps with worse graphical performance if it lacks a few GPU cores, as we saw with M3. Still, the thinnest MacBook models have proved to be solid workhorse machines, despite them having the same look and displays for more than two years.

While the other Apple news for Wednesday was a new Mac Studio, it’s been an Air-filled week for Apple. The tech giant announced new iPad Air models with the M3 chip on Tuesday. Those devices are similarly sized to last year’s M2 models, though Apple promises they should be better at graphics processing tasks. There’s also a new version of the basic iPad with an A16 chip. Despite Apple’s talk about giving everything access to Apple Intelligence, that’s one of the few new devices in its current lineup that won’t support any of Apple’s AI.",0.9824,0.011,0.915,0.074
Apple,Apple reportedly challenges the UK’s secretive encryption crackdown,"Apple is pushing back against the UK’s secret order to give the government access to encrypted iCloud files. The company has filed an appeal with the Investigatory Powers Tribunal, which deals with complaints about the “unlawful intrusion” of UK intelligence …",https://www.theverge.com/news/623977/apple-uk-encryption-order-appeal,2025-03-04,"is a news writer who covers the streaming wars, consumer tech, crypto, social media, and much more. Previously, she was a writer and editor at MUO.

Apple is pushing back against the UK’s secret order to give the government access to encrypted iCloud files. The company has filed an appeal with the Investigatory Powers Tribunal, which deals with complaints about the “unlawful intrusion” of UK intelligence services and authorities, according to a report from the Financial Times.

As noted by FT, the tribunal will “consider whether the UK’s notice to Apple was lawful and, if not, could order it to be quashed.” The tribunal could reportedly hear the case as soon as this month. Apple stopped offering Advanced Data Protection in the UK in response to the secret order, and now it looks like the company is attempting to put a stop to it altogether. Apple didn’t immediately respond to a request for comment.

In January, the UK government issued the order under the Investigatory Powers Act of 2016, according to a report from The Washington Post. It specifically targets iCloud’s Advanced Data Protection option that uses end-to-end encryption to secure backups, preventing third parties – including Apple itself – from accessing them. The UK government is still not “confirming or denying” the existence of the order, which could affect Apple users globally.",0.4939,0.048,0.89,0.062
Apple,"What if your phone’s camera was much, much bigger?","The cameras on our phones won’t stop getting bigger. Xiaomi’s new 15 Ultra is dominated by an enormous ring of cameras on the back, Nothing has rethought its camera layout from scratch to fit a periscope into the Phone 3A Pro, and consistent rumors suggest th…",https://www.theverge.com/news/623765/xiaomi-realme-camera-concepts-modular-lens-mwc-2025,2025-03-04,"The cameras on our phones won’t stop getting bigger. Xiaomi’s new 15 Ultra is dominated by an enormous ring of cameras on the back, Nothing has rethought its camera layout from scratch to fit a periscope into the Phone 3A Pro, and consistent rumors suggest that even Apple is going to strap a big ol’ camera bar onto the back of its iPhone 17 Pro models later this year. But why stop there? What if you could get all of the heft and weight of a real camera and burden your phone with it? What if we could make your phone camera much, much bigger?

That’s what both Xiaomi and Realme have attempted to do at this year’s Mobile World Congress, with two very different concept phones that each attempt to bridge the gap between a smartphone and a DSLR.

Realme’s concept has a bare sensor where a lens would normally be. This bulky mount is what lets you attach a regular lens. This lens alone weighs several times more than the phone itself.

Realme’s attempt is the most familiar. In fact, its “interchangeable lens concept,” which mounts a full DSLR lens onto the existing camera island of its concept phone, is remarkably similar to a concept that Xiaomi already showed off in 2022. The phone here is itself custom, not based on any of Realme’s existing smartphones, and includes two typical cameras on the rear, plus a third, customized one-inch-type sensor from Sony with no lens on top — at least not until you add your own via a proprietary lens mount. At its core, this is similar to the approach we’ve seen for years from companies like Moment, which sells small custom lenses that attach to your phone’s camera. But bigger means better, right?

Realme has designed its concept to work with two lenses: a 73mm portrait and a 234mm telephoto, and I got to try the latter. You won’t be surprised to hear that strapping an enormous telephoto lens to one end of a phone does throw off the balance somewhat, and I wouldn’t exactly call this practical. The ergonomics are challenging: because a phone is so much thinner and lighter than a camera body, I had no choice but to grab the lens fully by the barrel. All the weight rests there, leaving my left hand trying to simultaneously grip the lens tight enough to hold the whole thing up but loose enough to still rotate the zoom and focus, with my right hand essentially unable to help. It’s awkward.

The lens mount alone is a fairly substantial bit of kit, protruding an inch or so from the phone’s back, meaning there’s no way at all to make this experience a compact one — even a pancake lens is going to feel enormous here. Realme has used a standard M mount, so in theory you can attach any compatible lens, which would really be the appeal if this ever became a product. In practice it might not be so simple, as Realme has made some tweaks to its camera app to accommodate these two specific lenses. The mounting connection is a purely physical one as well, so for now there’s no way for this to handle autofocus lenses or anything else beyond the manual.

Xiaomi’s lens sits on the phone’s body, not its camera module. The lens attaches with a magnetic ring and two small connectors. Xiaomi only showed off this single lens of its own design.

Xiaomi’s approach solves a lot of those problems, while introducing its own. Its Modular Optical System is built around a custom version of the Xiaomi 15 with a ring of MagSafe-esque magnets on the back. A separate lens attaches to that magnetic contact point in the center of the phone, but crucially it includes its own sensor, so you’re not limited by the hardware inside the phone. It’s a modern, magnetic version of Sony’s short-lived line of QX cameras that could clamp onto the back of any phone.

The one lens Xiaomi is showing off right now is a 35mm with an aperture of f/1.4, using a 100-megapixel 4/3-type sensor — bigger than you’ll find in any smartphone, including Realme’s concept. That means more light capture, and in theory better photos. Daniel Desjarlais, Xiaomi’s director of international communications, told me that the chance to include a bigger sensor is the main reason the company is exploring this form factor.

There are two contacts within the magnetic ring, which help with alignment but also handle both power and wireless data transfer over a 10Gbps optical transmission system that Xiaomi is calling LaserLink. Unlike Realme’s physical connection, that means this lens supports autofocus, though Xiaomi still included a manual focus ring for fine-tuning. Images go through the phone’s own image processing software, so you’ll get a style that’s similar to the phone’s other photos.

Alongside enabling a bigger sensor, the other benefit of building everything into the modular lens is that it can attach to the middle of the phone, rather than having to be built on top of the pre-existing camera module. That means this feels much better balanced, and more comfortable to hold and use. Attaching and detaching the lens is a single quick action, and with no intermediary mount this is more compact than Realme’s design could ever be. I can actually imagine shooting with this day-to-day, especially if there was also the option to attach something like the grip from Xiaomi’s 15 Ultra Photography Kit.

There are downsides, of course. The magnetic attachment feels strong — Xiaomi encouraged me to hold the phone upside down by the lens and shake, and it survived the experience — but a proper camera mount will always be stronger. Desjarlais admitted to me that the magnetic connection probably rules out a full-size telephoto lens simply by virtue of the weight, though perhaps that’s for the best.

Lens options are the other downside. There’s an awful lot of proprietary tech in here, and no-one else is building modular magnetic lenses with sensors built-in. That means any version of this that ever came to market wouldn’t be interoperable with any existing lenses, which might kill half the appeal for the photographer audience it would hope to reach.

I haven’t spoken about image quality from either of these concepts yet. I wasn’t able to get my own sample photos from either device, and a few minutes at a trade show don’t give much scope for thorough testing. I absolutely believe that both will deliver better photos than a regular smartphone can, but that’s just a matter of physics — better lenses and bigger sensors result in nicer photos. The real question is whether they’d be improved enough to justify the hassle and cost a setup like this would always involve, especially as phones like the Xiaomi 15 Ultra have gotten closer and closer to DSLR quality. The reason I use my phone more than any other camera is because it fits in my pocket and it’s always there. The best lens for it will always be one that fits in my pocket too.",0.998,0.038,0.86,0.102
Apple,"Apple 11-inch and 13-inch iPad Air : Price, Specs, Availability",The 11-inch and 13-inch tablets have the same look as before but with a minor boost in performance. The new iPads ship on March 12.,https://www.wired.com/story/apple-new-ipad-air-m3-chip/,2025-03-04,"Less than a year after upgrading its iPad Air with the M2 chip, Apple is already back with an enhanced version. Today, the company announced an all-new iPad Air, complete with the M3 chipset. But the updates don't stop there—the company also unveiled a long overdue refresh of its base iPad model, adding an A16 chipset and double the storage. All tablets are available for preorder today and will ship on March 12.

The seventh-generation iPad Air doesn't have any noteworthy hardware upgrades. As with its predecessor, you'll have the choice between an 11-inch and 13-inch display sizes—both of which have slim bezels, Touch ID integrated into the top button, a 12-megapixel landscape selfie camera, and a 12-megapixel rear camera.

The new iPad Air comes with the M3 chipset. Apple

You'll find the significant changes under the hood. Apple updated the tablet with an M3 chip, which the company first debuted back in 2023, alongside the 14-inch and 16-inch MacBook Pro and 24-inch iMac. It's since made its way to last year's MacBook Air (13-inch and 15-inch). It's not the latest chip (Apple launched the M4 back in May), but it's still considered powerful and fairly new.

Equipped with an 8-core CPU and 9-core GPU, Apple claims CPU performance is up to 35 percent faster than the iPad Air with M1, while graphics are up to 40 percent faster. The M3 also supports features like mesh shading, ray tracing, and dynamic caching for graphics-intensive tasks.

The company says the Neural Engine is also up to 60 percent faster compared to the M1 for “AI-based workloads.” This will help to power Apple Intelligence—the company's suite of AI features like Mail Summaries, Smart Replies in Messages, Writing Tools Cleanup in Apple Photos, Genmoji, and more. You can read all about these features and more in our roundup of macOS Sequoia features.

Apple also released a new version of its Magic Keyboard case for the iPad Air. It comes with the same upgrades you'll find on the latest version for the iPad Pro, including a larger built-in trackpad along with a row of keys for functions like screen brightness and volume control. It's a bit more affordable this time around too, starting at $269 for the 11-inch tablet and $319 for the 13-inch version. As with the M2 iPad Air, it's compatible with the Apple Pencil Pro and Apple Pencil (USB-C) as well.",0.9904,0.0,0.902,0.098
Apple,The iPhone 15 Pro will get Visual Intelligence with iOS 18.4,"Apple’s latest iOS 18.4 developer beta adds the Visual Intelligence feature, the company’s Google Lens-like tool, to the iPhone 15 Pro and iPhone 15 Pro Max, as reported by 9to5Mac. Apple had told Daring Fireball that the feature would be coming to those iPho…",https://www.theverge.com/news/623211/apple-iphone-15-pro-visual-intelligence-ios-18-4,2025-03-03,"is a news editor covering technology, gaming, and more. He joined The Verge in 2019 after nearly two years at Techmeme.

Apple’s latest iOS 18.4 developer beta adds the Visual Intelligence feature, the company’s Google Lens-like tool, to the iPhone 15 Pro and iPhone 15 Pro Max, as reported by 9to5Mac.

Apple had told Daring Fireball that the feature would be coming to those iPhones in a future software update but didn’t say which. Barring any last-minute changes, it now seems like it will be available widely with the official rollout of iOS 18.4, which is expected in April.

Visual Intelligence launched as a feature accessible from the Camera Control button for the iPhone 16 lineup that debuted in September. Because the iPhone 15 Pro and Pro Max don’t have the Camera Control button, you’ll instead be able to use Visual Intelligence through the Action Button or via Control Center, similar to the newly launched iPhone 16E.

According to 9to5Mac, today’s iOS 18.4 developer beta 2 update also brings the Action Button and Control Center options for Visual Intelligence to the rest of the iPhone 16 lineup.",0.9682,0.0,0.886,0.114
Apple,Google brings Gemini widgets to iPhone as it looks to seize on Siri’s weaknesses,"Google’s Gemini app for iOS and iPadOS now includes a handful of lockscreen widgets that make it easier (and faster) to access the AI assistant’s various features. As noted by 9to5Google, the app’s latest update adds six widgets in total, with each of them le…",https://www.theverge.com/news/623117/google-gemini-ios-widgets-now-available,2025-03-03,"is a senior reviewer who has worked at The Verge since its founding in 2011. His coverage areas include audio (Sonos, Apple, Bose, Sony, etc.), home theater, smartphones, photography, and more.

Google’s Gemini app for iOS and iPadOS now includes a handful of lockscreen widgets that make it easier (and faster) to access the AI assistant’s various features. As noted by 9to5Google, the app’s latest update adds six widgets in total, with each of them letting you hop right into a particular Gemini function.

The company seems to be making a very intentional effort to lure iPhone and iPad users away from Siri — or at least get people using Gemini instead of OpenAI’s ChatGPT whenever they want to interact with a large language model. Google has also recently been advertising Gemini on Apple-centric tech podcasts.

Now you can get to any of Gemini’s functions right from your lockscreen. Screenshot: Chris Welch / The Verge

This all comes as Apple reportedly finds itself making slow progress at developing a smarter, more capable Siri that can compete with today’s leading AI platforms. Over the weekend, Bloomberg’s Mark Gurman reported that a truly overhauled Siri is likely still several years away. So if you’re Google, this full-court press to establish familiarity with Gemini in the meantime makes a lot of sense. Apple itself may offer Gemini as yet another resource for Apple Intelligence in the coming months.

As for the widgets, here’s what Google says each one does:

Type prompt : Stuck on a question? Type anything right away.

Talk Live : Talk things through, or brainstorm aloud with Gemini.

Open mic : Quickly open your mic to set reminders, create calendar events, and more.

Use camera : Take a photo of what’s in front of you, and ask Gemini questions all about it.

Share image : Choose an image to get more info, create new art, or start a chat.

Share file: Use a file to share the information or inspiration behind your question.

Google released a standalone Gemini app for iOS back in November, splitting it off from the main Google search app.",0.9804,0.005,0.906,0.089
